t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
117,1,MS,10,0.00000003,0.00070946,4.79302619,NA,NA,0.00000000,0.00000112,NA,29.11366974,60.11312952,0.00000875,0.00001465,0.00001052,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00070946,163959.87260120,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006183,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00365222,1.00000000,NA,0.00024164,0.00000337
118,1,MS,3,0.00143060,3.64242041,1.08842375,1.00000000,0.09000000,0.00001098,0.04782031,22.00000000,0.00000024,21.08529212,-0.05122181,-4.05676975,0.14970890,0.00000000,0.00000000,0.00000000,0.00004176,504.97697530,0.00000000,6.70220067,3999904.84957649,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1028464.84957649,False,0.09760507,0.10742024,0.12829211,0.12280000,0.00400000,0.00001098,0.00220526,True,True,False,1734464.84957649,0.02895000,1800.00000000,0.00220658,1.00000000,10.94109610,0.00000000,0.03068704,3.50277051,0.14346092
118,1,MS,4,0.00091840,3.65188997,1.58047525,NA,0.15755667,0.00000460,0.03069908,18.24149847,31.67191775,30.12464431,0.02725960,0.10191533,0.06232242,0.00000002,0.00000000,0.00000000,0.00003664,504.97697530,-0.00000002,5.61298351,3451984.84957649,0.00001483,NA,NA,0.02895000,0.00000000,0.00000023,True,False,False,0.00000000,False,0.10009635,0.03763534,0.13442940,0.13310000,0.00465231,0.00000460,0.00091974,True,True,False,921464.84957649,0.02893519,1825.13339699,0.00091998,1.50000000,6.62382407,0.20826648,0.03433305,1.45636827,0.09209723
118,1,MS,5,0.00003674,0.09798160,2.71659889,NA,NA,0.00000016,0.00122822,NA,31.67383383,64.59579755,0.00199507,0.00357249,0.00214839,0.00000009,-0.00000002,0.00000000,0.00000847,504.97697530,-0.00000010,0.09798160,2904064.84957649,0.00007414,NA,NA,0.02893519,0.00000000,0.00000041,True,False,False,0.00000000,False,0.10365593,0.00398124,0.14468119,0.14462076,NA,0.00000016,0.00003130,False,True,False,123491.04641152,0.02886114,1844.59042573,0.00003171,2.00000000,0.39238841,1.00000000,0.04096482,0.05019672,0.00368465
118,1,MS,6,0.00000157,0.01850308,4.58734308,NA,NA,0.00000002,0.00005241,NA,31.67421170,64.60883161,0.00026665,0.00057296,0.00029596,0.00000000,0.00000000,0.00000000,0.00000076,0.00000000,0.00000000,0.01850308,2356144.84957649,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094420,NA,NA,NA,0.00000002,0.00000437,False,True,False,0.00000000,0.02900000,1807.20543695,0.00000437,2.50000000,0.09125448,1.00000000,NA,0.00691329,0.00015723
118,1,MS,7,0.00000049,0.00634055,4.68049879,NA,NA,0.00000001,0.00001647,NA,31.67438246,64.61283194,0.00008958,0.00019415,0.00009958,0.00000000,0.00000000,0.00000000,0.00000031,0.00000000,0.00000000,0.00634055,1808224.84957649,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00040133,NA,NA,NA,0.00000001,0.00000147,False,True,False,0.00000000,0.02900000,NA,0.00000147,3.00000000,0.03132603,1.00000000,NA,0.00232599,0.00004941
118,1,MS,8,0.00000018,0.00275671,4.82103690,NA,NA,0.00000000,0.00000616,NA,31.67447790,64.61509285,0.00003818,0.00008379,0.00004253,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00275671,1260304.84957649,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00020264,NA,NA,NA,0.00000000,0.00000063,False,True,False,0.00000000,0.02900000,NA,0.00000063,3.00000000,0.01378128,1.00000000,NA,0.00099345,0.00001848
118,1,MS,9,0.00000006,0.00103812,4.94982223,NA,NA,0.00000000,0.00000206,NA,31.67456126,64.61702435,0.00001415,0.00003142,0.00001580,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00103812,712384.84957649,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008831,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00525529,1.00000000,NA,0.00036898,0.00000617
118,1,MS,10,0.00000003,0.00071435,5.10428976,NA,NA,0.00000000,0.00000117,NA,31.67458609,64.61763572,0.00000954,0.00002147,0.00001067,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00071435,164464.84957649,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006187,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00366153,1.00000000,NA,0.00024930,0.00000351
119,1,MS,3,0.00158542,3.82323870,1.20014076,1.00000000,0.09000000,0.00001099,0.05299529,22.00000000,0.00000007,23.79815303,-0.12231972,-6.24730086,0.15475796,0.00000000,0.00000000,0.00000000,0.00004633,557.90657327,0.00000000,6.68203482,4000462.75614977,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1029022.75614977,False,0.09760575,0.10746657,0.12829300,0.12280000,0.00400000,0.00001098,0.00220578,True,True,False,1735022.75614977,0.02895000,1800.00000000,0.00220710,1.00000000,10.97094665,0.00000000,0.03068725,3.68193750,0.15898588
119,1,MS,4,0.00101826,3.83738294,1.74067335,NA,0.15755667,0.00000461,0.03403715,18.24149847,36.13518413,33.96027472,0.03207970,0.14148557,0.06445608,0.00000002,0.00000000,0.00000000,0.00004069,557.90657327,-0.00000002,5.63468076,3452542.75614977,0.00001485,NA,NA,0.02895000,0.00000000,0.00000023,True,False,False,0.00000000,False,0.10009692,0.03767603,0.13443017,0.13310000,0.00465231,0.00000461,0.00092138,True,True,False,922022.75614977,0.02893517,1825.13339699,0.00092162,1.50000000,6.64442998,0.20800870,0.03433324,1.53145731,0.10211146
119,1,MS,5,0.00004079,0.09910311,2.99392689,NA,NA,0.00000016,0.00136363,NA,36.13799990,72.84964650,0.00229713,0.00480892,0.00222606,0.00000010,-0.00000002,0.00000000,0.00000942,557.90657327,-0.00000011,0.09910311,2904622.75614977,0.00007424,NA,NA,0.02893517,0.00000000,0.00000041,True,False,False,0.00000000,False,0.10365593,0.00399066,0.14468136,0.14462076,NA,0.00000016,0.00003141,False,True,False,124048.95298480,0.02886103,1844.43224524,0.00003182,2.00000000,0.39458386,1.00000000,0.04096482,0.05288197,0.00409090
119,1,MS,6,0.00000174,0.01865768,5.05617290,NA,NA,0.00000002,0.00005816,NA,36.13854967,72.86541997,0.00030664,0.00075046,0.00030590,0.00000000,0.00000000,0.00000000,0.00000084,0.00000000,0.00000000,0.01865768,2356702.75614977,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094504,NA,NA,NA,0.00000002,0.00000437,False,True,False,0.00000000,0.02900000,1806.19797330,0.00000437,2.50000000,0.09154715,1.00000000,NA,0.00726509,0.00017447
119,1,MS,7,0.00000055,0.00639257,5.15887598,NA,NA,0.00000001,0.00001827,NA,36.13878349,72.87026433,0.00010302,0.00025400,0.00010292,0.00000000,0.00000000,0.00000000,0.00000034,0.00000000,0.00000000,0.00639257,1808782.75614977,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00040167,NA,NA,NA,0.00000001,0.00000147,False,True,False,0.00000000,0.02900000,NA,0.00000147,3.00000000,0.03142435,1.00000000,NA,0.00244418,0.00005482
119,1,MS,8,0.00000020,0.00277889,5.31394240,NA,NA,0.00000000,0.00000683,NA,36.13891437,72.87300221,0.00004390,0.00010944,0.00004396,0.00000000,0.00000000,0.00000000,0.00000016,0.00000000,0.00000000,0.00277889,1260862.75614977,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00020280,NA,NA,NA,0.00000000,0.00000063,False,True,False,0.00000000,0.02900000,NA,0.00000063,3.00000000,0.01382317,1.00000000,NA,0.00104379,0.00002050
119,1,MS,9,0.00000007,0.00104636,5.45593466,NA,NA,0.00000000,0.00000228,NA,36.13902834,72.87534132,0.00001627,0.00004097,0.00001632,0.00000000,0.00000000,0.00000000,0.00000007,0.00000000,0.00000000,0.00104636,712942.75614977,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008838,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00527081,1.00000000,NA,0.00038765,0.00000684
119,1,MS,10,0.00000004,0.00071992,5.62637822,NA,NA,0.00000000,0.00000130,NA,36.13906257,72.87608156,0.00001096,0.00002795,0.00001103,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00071992,165022.75614977,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006192,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00367200,1.00000000,NA,0.00026188,0.00000389
120,1,MS,3,0.00195973,3.99557072,1.31111946,1.00000000,0.09000000,0.00001099,0.06550713,22.00000000,0.00000008,26.58472416,-0.12110633,-6.38225331,0.15982089,0.00000000,0.00000000,0.00000000,0.00005736,686.08203216,0.00000000,6.65877542,4001148.83818193,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1029708.83818193,False,0.09760692,0.10752393,0.12829453,0.12280000,0.00400000,0.00001098,0.00220643,True,True,False,1735708.83818193,0.02895000,1800.00000000,0.00220775,1.00000000,11.00204383,0.00000000,0.03068761,3.84971877,0.19652140
120,1,MS,4,0.00125856,4.00967544,1.89894803,NA,0.15755667,0.00000462,0.04206934,18.24149847,40.70506459,37.92206313,0.03569911,0.14531260,0.06669601,0.00000002,0.00000000,0.00000000,0.00005044,686.08203216,-0.00000002,5.65870720,3453228.83818193,0.00001487,NA,NA,0.02895000,0.00000000,0.00000024,True,False,False,0.00000000,False,0.10009790,0.03772647,0.13443148,0.13310000,0.00465231,0.00000462,0.00092340,True,True,False,922708.83818193,0.02893515,1825.13339699,0.00092364,1.50000000,6.66645846,0.20769037,0.03433358,1.60458108,0.12620801
120,1,MS,5,0.00005055,0.10037698,3.26836262,NA,NA,0.00000016,0.00168962,NA,40.70804658,81.38620843,0.00257282,0.00499863,0.00230864,0.00000012,-0.00000002,0.00000000,0.00001169,686.08203216,-0.00000012,0.10037698,2905308.83818193,0.00007436,NA,NA,0.02893515,0.00000000,0.00000041,True,False,False,0.00000000,False,0.10365593,0.00400235,0.14468167,0.14462076,NA,0.00000016,0.00003155,False,True,False,124735.03501696,0.02886091,1844.29650663,0.00003196,2.00000000,0.39705234,1.00000000,0.04096482,0.05553157,0.00506886
120,1,MS,6,0.00000216,0.01883255,5.52185250,NA,NA,0.00000002,0.00007212,NA,40.70863260,81.40465053,0.00034259,0.00078341,0.00031629,0.00000000,0.00000000,0.00000000,0.00000105,0.00000000,0.00000000,0.01883255,2357388.83818193,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094609,NA,NA,NA,0.00000002,0.00000438,False,True,False,0.00000000,0.02900000,1805.40435303,0.00000438,2.50000000,0.09187545,1.00000000,NA,0.00760581,0.00021636
120,1,MS,7,0.00000068,0.00645139,5.63409763,NA,NA,0.00000001,0.00002266,NA,40.70888551,81.41030963,0.00011509,0.00026521,0.00010641,0.00000000,0.00000000,0.00000000,0.00000042,0.00000000,0.00000000,0.00645139,1809468.83818193,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00040209,NA,NA,NA,0.00000001,0.00000147,False,True,False,0.00000000,0.02900000,NA,0.00000147,3.00000000,0.03153463,1.00000000,NA,0.00255857,0.00006798
120,1,MS,8,0.00000025,0.00280397,5.80373953,NA,NA,0.00000000,0.00000847,NA,40.70902702,81.41350808,0.00004904,0.00011430,0.00004544,0.00000000,0.00000000,0.00000000,0.00000020,0.00000000,0.00000000,0.00280397,1261548.83818193,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00020300,NA,NA,NA,0.00000000,0.00000063,False,True,False,0.00000000,0.02900000,NA,0.00000063,3.00000000,0.01387016,1.00000000,NA,0.00109247,0.00002542
120,1,MS,9,0.00000008,0.00105568,5.95893481,NA,NA,0.00000000,0.00000283,NA,40.70915035,81.41624055,0.00001817,0.00004281,0.00001687,0.00000000,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00105568,713628.83818193,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008847,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00528822,1.00000000,NA,0.00040568,0.00000848
120,1,MS,10,0.00000005,0.00072621,6.14540993,NA,NA,0.00000000,0.00000161,NA,40.70918730,81.41710531,0.00001225,0.00002921,0.00001140,0.00000000,0.00000000,0.00000000,0.00000005,0.00000000,0.00000000,0.00072621,165708.83818193,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006197,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00368373,1.00000000,NA,0.00027402,0.00000483
121,1,MS,3,0.00245387,3.91534595,1.32510611,1.00000000,0.09000000,0.00001099,0.08202463,22.00000000,0.00000014,27.26657316,-0.08322840,-5.38943091,0.16338283,0.00000000,0.00000000,0.00000000,0.00007193,855.45674569,0.00000000,6.63226230,4002004.29492761,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1030564.29492761,False,0.09760872,0.10759585,0.12829690,0.12280000,0.00400000,0.00001099,0.00220723,True,True,False,1736564.29492761,0.02895000,1800.00000000,0.00220855,1.00000000,11.02870366,0.00000000,0.03068818,3.97026546,0.24607390
121,1,MS,4,0.00157756,3.92666250,1.91587113,NA,0.15755667,0.00000463,0.05273272,18.24149847,42.01097788,38.88934763,0.03592786,0.12750759,0.06838125,0.00000003,0.00000000,0.00000000,0.00006335,855.45674569,-0.00000002,5.68187623,3454084.29492761,0.00001490,NA,NA,0.02895000,0.00000000,0.00000024,True,False,False,0.00000000,False,0.10009943,0.03778982,0.13443353,0.13310000,0.00465231,0.00000463,0.00092592,True,True,False,923564.29492761,0.02893513,1825.13339699,0.00092615,1.50000000,6.68673089,0.20729190,0.03433410,1.65985450,0.15819816
121,1,MS,5,0.00006350,0.10170593,3.29934333,NA,NA,0.00000016,0.00212265,NA,42.01353382,83.50926505,0.00263229,0.00449779,0.00237364,0.00000015,-0.00000002,0.00000000,0.00001471,855.45674569,-0.00000015,0.10170593,2906164.29492761,0.00007452,NA,NA,0.02893513,0.00000000,0.00000042,True,False,False,0.00000000,False,0.10365593,0.00401706,0.14468215,0.14462076,NA,0.00000016,0.00003172,False,True,False,125590.49176264,0.02886076,1844.19750885,0.00003214,2.00000000,0.39961194,1.00000000,0.04096482,0.05760621,0.00636796
121,1,MS,6,0.00000271,0.01901371,5.58019044,NA,NA,0.00000002,0.00009064,NA,42.01404094,83.52800769,0.00034923,0.00071520,0.00032395,0.00000000,0.00000000,0.00000000,0.00000132,0.00000000,0.00000000,0.01901371,2358244.29492761,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094741,NA,NA,NA,0.00000002,0.00000439,False,True,False,0.00000000,0.02900000,1804.94148815,0.00000439,2.50000000,0.09221476,1.00000000,NA,0.00785990,0.00027193
121,1,MS,7,0.00000085,0.00651233,5.69382420,NA,NA,0.00000001,0.00002848,NA,42.01426880,83.53374650,0.00011731,0.00024228,0.00010897,0.00000000,0.00000000,0.00000000,0.00000053,0.00000000,0.00000000,0.00651233,1810324.29492761,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00040262,NA,NA,NA,0.00000001,0.00000147,False,True,False,0.00000000,0.02900000,NA,0.00000147,3.00000000,0.03164860,1.00000000,NA,0.00264374,0.00008543
121,1,MS,8,0.00000032,0.00282997,5.86577797,NA,NA,0.00000000,0.00001065,NA,42.01439616,83.53699025,0.00004997,0.00010453,0.00004652,0.00000000,0.00000000,0.00000000,0.00000025,0.00000000,0.00000000,0.00282997,1262404.29492761,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00020325,NA,NA,NA,0.00000000,0.00000063,False,True,False,0.00000000,0.02900000,NA,0.00000063,3.00000000,0.01391870,1.00000000,NA,0.00112861,0.00003194
121,1,MS,9,0.00000011,0.00106535,6.02290676,NA,NA,0.00000000,0.00000355,NA,42.01450739,83.53976102,0.00001852,0.00003918,0.00001727,0.00000000,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000,0.00106535,714484.29492761,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008857,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00530621,1.00000000,NA,0.00041904,0.00001066
121,1,MS,10,0.00000006,0.00073275,6.21193723,NA,NA,0.00000000,0.00000202,NA,42.01454053,83.54063814,0.00001248,0.00002676,0.00001167,0.00000000,0.00000000,0.00000000,0.00000007,0.00000000,0.00000000,0.00073275,166564.29492761,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006204,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00369584,1.00000000,NA,0.00028298,0.00000606
122,1,MS,3,0.00279441,3.89418393,1.35035039,1.00000000,0.09000000,0.00001100,0.09340787,22.00000000,0.00000019,28.06350606,-0.06276952,-4.89380607,0.16595537,0.00000000,0.00000000,0.00000000,0.00008199,971.90186124,0.00000000,6.60360423,4002976.19678885,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1031536.19678885,False,0.09761103,0.10767784,0.12829993,0.12280000,0.00400000,0.00001099,0.00220815,True,True,False,1737536.19678885,0.02895000,1800.00000000,0.00220947,1.00000000,11.05291444,0.00000000,0.03068891,4.06737716,0.28022362
122,1,MS,4,0.00180104,3.90413073,1.94854115,NA,0.15755667,0.00000465,0.06020281,18.24149847,43.49797781,40.00887396,0.03653468,0.11955514,0.06966374,0.00000003,0.00000000,0.00000000,0.00007237,971.90186124,-0.00000003,5.70485516,3455056.19678885,0.00001494,NA,NA,0.02895000,0.00000000,0.00000024,True,False,False,0.00000000,False,0.10010140,0.03786219,0.13443618,0.13310000,0.00465231,0.00000464,0.00092877,True,True,False,924536.19678885,0.02893510,1825.13339699,0.00092901,1.50000000,6.70612861,0.20683787,0.03433478,1.70560419,0.18060844
122,1,MS,5,0.00007264,0.10309298,3.35730300,NA,NA,0.00000016,0.00242797,NA,43.50034886,85.96917959,0.00271154,0.00429127,0.00242595,0.00000017,-0.00000003,0.00000000,0.00001683,971.90186124,-0.00000018,0.10309298,2907136.19678885,0.00007469,NA,NA,0.02893510,0.00000000,0.00000042,True,False,False,0.00000000,False,0.10365593,0.00403389,0.14468276,0.14462076,NA,0.00000016,0.00003192,False,True,False,126562.39362388,0.02886058,1844.14301074,0.00003234,2.00000000,0.40226978,1.00000000,0.04096482,0.05938479,0.00728392
122,1,MS,6,0.00000310,0.01920177,5.68674518,NA,NA,0.00000002,0.00010358,NA,43.50082241,85.98852346,0.00035821,0.00068772,0.00032966,0.00000000,0.00000000,0.00000000,0.00000151,0.00000000,0.00000000,0.01920177,2359216.19678885,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094892,NA,NA,NA,0.00000002,0.00000439,False,True,False,0.00000000,0.02900000,1804.84506205,0.00000439,2.50000000,0.09256568,1.00000000,NA,0.00806754,0.00031073
122,1,MS,7,0.00000097,0.00657560,5.80283398,NA,NA,0.00000001,0.00003254,NA,43.50104076,85.99443057,0.00012031,0.00023307,0.00011088,0.00000000,0.00000000,0.00000000,0.00000061,0.00000000,0.00000000,0.00657560,1811296.19678885,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00040324,NA,NA,NA,0.00000001,0.00000148,False,True,False,0.00000000,0.02900000,NA,0.00000148,3.00000000,0.03176646,1.00000000,NA,0.00271323,0.00009761
122,1,MS,8,0.00000036,0.00285696,5.97874965,NA,NA,0.00000000,0.00001216,NA,43.50116274,85.99776975,0.00005124,0.00010060,0.00004733,0.00000000,0.00000000,0.00000000,0.00000028,0.00000000,0.00000000,0.00285696,1263376.19678885,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00020353,NA,NA,NA,0.00000000,0.00000063,False,True,False,0.00000000,0.02900000,NA,0.00000063,3.00000000,0.01396890,1.00000000,NA,0.00115801,0.00003649
122,1,MS,9,0.00000012,0.00107537,6.13928859,NA,NA,0.00000000,0.00000406,NA,43.50126939,86.00062155,0.00001898,0.00003773,0.00001757,0.00000000,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000,0.00107537,715456.19678885,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008869,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00532481,1.00000000,NA,0.00042988,0.00001217
122,1,MS,10,0.00000007,0.00073952,6.33269127,NA,NA,0.00000000,0.00000231,NA,43.50130105,86.00152463,0.00001279,0.00002579,0.00001186,0.00000000,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00073952,167536.19678885,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006212,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00370837,1.00000000,NA,0.00029024,0.00000693
123,1,MS,3,0.00304034,3.83755765,1.34080219,1.00000000,0.09000000,0.00001100,0.10162845,22.00000000,0.00000075,27.89635607,-0.02013009,-3.07334944,0.16658614,0.00000000,0.00000000,0.00000000,0.00008927,1056.01700613,0.00000000,6.57364511,4004032.21379498,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1032592.21379498,False,0.09761375,0.10776711,0.12830351,0.12280000,0.00400000,0.00001100,0.00220915,True,True,False,1738592.21379498,0.02895000,1800.00000000,0.00221047,1.00000000,11.07391468,0.00000000,0.03068976,4.09547959,0.30488535
