t,plant,axis,metamer,organ,element,Ag,Amino_Acids_import,An,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,N_content_total,Nitrates_import,Nresidual,Nstruct,PARa,PARa_prim,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Total_Organic_Nitrogen,Tr,Transpiration,Ts,Wmax,age,amino_acids,area_prim,cytokinins,cytokinins_import,fructan,green_area,gs,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,proteins,senesced_length_element,senesced_mstruct,starch,sucrose,sum_respi,triosesP,width
5,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.00423048,2.14689091,0.00000000,1.12254147,0.04827888,-0.01376303,0.06513685,0.00000000,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.06459757,0.00000000,0.01500000,0.00000000,4.83584535,1.65826965,0.00000000,0.00000000,19.05080115,0.00000000,0.00000000,5.95700000,0.00300000,241.40795910,0.65148470,NA,0.32376895,0.00000000,0.00423048,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,16.93503073,0,0.00000000,0.00000000,10.56057010,0.06459757,0.00000000,0.00232481
5,1,MS,1,sheath,StemElement,0.00000000,0.00084668,0.00000000,0.00000028,2.32610754,11.20699046,0.42633181,0.01705746,0.14078067,0.02367744,0.00106007,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000144,0.00847653,0.01742126,0.00000125,0.00000000,0.00042083,1.55748276,0.00000000,0.00000000,2.87268186,0.00975039,0.00000262,3.55546349,NA,241.40795910,0.24532051,NA,0.05120077,0.00013695,0.00000028,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.00108315,2.01664706,0,0.00000000,0.05047183,4.67545639,0.00847797,-0.00000086,0.00300000
5,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.00084250,1.79899178,0.00000000,1.33384345,0.06520214,0.01838098,0.07598859,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000053,0.08903458,0.00000000,0.00689433,0.00000000,2.23374876,1.70726502,0.00000000,0.00000000,26.18070489,0.00000000,0.00000000,5.95700000,0.00330000,161.40795910,0.80519909,NA,0.45318060,0.00000000,0.00084250,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00000000,23.64693437,0,0.00000000,0.00000000,12.53424257,0.08903512,0.00000000,0.00255729
5,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.53655392,2.94611380,0.00000000,0.46222298,0.00839456,-0.06364606,0.03019449,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.01649079,0.00000000,0.01500000,0.00000000,4.77090545,1.42054652,0.00000000,0.00000000,4.90813176,0.00000000,0.00000000,5.95700000,NA,161.40795910,0.28400625,NA,0.07401488,0.00000000,6.68966524,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.80983980,0,0.00000000,0.00000000,5.74462011,0.01649079,0.00000000,0.00300000
5,1,MS,2,sheath,StemElement,0.00000000,0.00001530,0.00000000,0.00019863,2.73102320,11.08744917,0.51880895,0.00012323,-0.00247520,0.03001855,0.00001915,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00024458,0.02946076,0.01500000,0.00000000,4.80326176,1.32132228,0.00000000,0.00000000,0.08561779,0.01003993,0.00000005,3.56005419,NA,161.40795910,0.00447867,NA,0.00145747,0.00000247,0.00019863,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00001964,0.06685341,0,0.00000000,0.00116803,0.10181427,0.00024458,-0.00000001,0.00300000
5,1,MS,3,blade,LeafElement1,0.00000000,0.00064173,0.00000000,0.01990448,1.49553124,41.48025612,1.53220944,-0.00092187,-0.22880178,NA,0.00080347,0.00000000,0.00002090,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.06992881,0.21280865,0.01500000,0.00000000,4.84589878,1.28760641,0.00000000,0.00000000,24.37851197,0.01066156,0.00000199,3.56990754,0.00400000,81.40795910,0.44993364,NA,0.44881894,0.00010380,0.01990448,0.00018619,0.05000000,0.05204870,True,False,0.06455697,0.00417081,0.00000000,0.00417081,1.00000000,0.00081987,22.43572118,0,0.00000000,0.45564409,10.75905510,0.06992881,-0.00000226,0.00288331
5,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17589539,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001025,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
5,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17589539,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005123,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
6,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.02417644,2.21280460,0.00000000,1.11613225,0.03668413,-0.10072776,0.06494431,0.00000000,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.06335473,0.00000000,0.01500000,0.00000000,4.87008061,1.60883044,0.00000000,0.00000000,19.00886650,0.00000000,0.00000000,5.73300000,0.00300000,241.63008856,0.61181798,NA,0.31915375,0.00000000,0.02417644,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,16.93276281,0,0.00000000,0.00000000,10.53539542,0.06335473,0.00000000,0.00232481
6,1,MS,1,sheath,StemElement,0.00000000,0.00057301,0.00000000,0.00000536,2.36051770,7.73061025,0.42466664,0.01275727,0.05035151,0.02352790,0.00071709,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000052,0.00842839,0.01745805,0.00002736,0.00000000,0.00915314,1.51816794,0.00000000,0.00000000,2.85855909,0.00654403,0.00000176,3.67011305,NA,241.63008856,0.23258570,NA,0.05056248,0.00009225,0.00000536,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.00180024,2.01525910,0,0.00000000,0.03451638,4.59116431,0.00842891,-0.00000086,0.00300000
6,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.02256620,1.85809221,0.00000000,1.32622778,0.04881119,-0.09287258,0.07576621,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000000,0.08721298,0.00000000,0.01500000,0.00000000,4.88390429,1.64884496,0.00000000,0.00000000,26.12449569,0.00000000,0.00000000,5.73300000,0.00330000,161.63008856,0.74973962,NA,0.44672069,0.00000000,0.02256620,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00000000,23.64618464,0,0.00000000,0.00000000,12.46374142,0.08721298,0.00000000,0.00255729
6,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.53510027,2.99506697,0.00000000,0.45958389,0.00729555,-0.09111156,0.03013765,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.01626791,0.00000000,0.01500000,0.00000000,4.84292704,1.41844107,0.00000000,0.00000000,4.90031656,0.00000000,0.00000000,5.73300000,NA,161.63008856,0.27974544,NA,0.07295982,0.00000000,6.69486280,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.80628541,0,0.00000000,0.00000000,5.79984897,0.01626791,0.00000000,0.00300000
6,1,MS,2,sheath,StemElement,0.00000000,0.00001035,0.00000000,0.00039380,2.77866219,7.64815037,0.51644069,0.00009062,-0.00222864,0.02997310,0.00001295,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00024808,0.02966178,0.01500000,0.00000000,4.91101912,1.32518030,0.00000000,0.00000000,0.08552336,0.00673869,0.00000003,3.67318854,NA,161.63008856,0.00444180,NA,0.00143835,0.00000167,0.00039380,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00003259,0.06679584,0,0.00000000,0.00079879,0.10392578,0.00024808,-0.00000001,0.00300000
6,1,MS,3,blade,LeafElement1,0.00000000,0.00043587,0.00000000,0.04021622,1.54632096,28.61318518,1.52370102,0.00137904,-0.18405298,NA,0.00054546,0.00000000,0.00002090,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.07098893,0.21383789,0.01500000,0.00000000,4.94848732,1.29986728,0.00000000,0.00000000,24.37810175,0.00715778,0.00000134,3.67980834,0.00400000,81.63008856,0.45047890,NA,0.44249084,0.00007017,0.04021622,0.00018680,0.05000000,0.05214276,True,False,0.06471370,0.00417081,0.00000000,0.00417081,1.00000000,0.00136534,22.43476570,0,0.00000000,0.31160327,10.96250252,0.07098893,-0.00000226,0.00288326
6,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39802486,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001029,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
6,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39802486,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005143,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
7,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.04440087,2.30087129,0.00000000,1.11907645,0.02909563,-0.13862987,0.06480135,0.00000000,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.06267242,0.00000000,0.01500000,0.00000000,4.96549704,1.58562603,0.00000000,0.00000000,18.97615155,0.00000000,0.00000000,5.59000000,0.00300000,241.84907882,0.58184197,NA,0.31452504,0.00000000,0.04440087,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,16.93002387,0,0.00000000,0.00000000,10.56989107,0.06267242,0.00000000,0.00232481
7,1,MS,1,sheath,StemElement,0.00000000,0.00029283,0.00000000,0.00038728,2.41711229,5.33378263,0.42618474,0.00999977,0.00810906,0.02341815,0.00036607,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000008,0.00849322,0.01765190,0.00456527,0.00000000,1.54767290,1.50310918,0.00000000,0.00000000,2.84754010,0.00331605,0.00000089,3.88485739,NA,241.84907882,0.22308363,NA,0.04987573,0.00004691,0.00038728,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.00216631,2.01374219,0,0.00000000,0.02340766,4.56382692,0.00849330,-0.00000086,0.00300000
7,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.04643432,1.93620922,0.00000000,1.32972618,0.03810026,-0.14705174,0.07560354,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000000,0.08618822,0.00000000,0.01500000,0.00000000,4.97086662,1.61839664,0.00000000,0.00000000,26.08130897,0.00000000,0.00000000,5.59000000,0.00330000,161.84907882,0.70784730,NA,0.44024186,0.00000000,0.04643432,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00000000,23.64489024,0,0.00000000,0.00000000,12.47140421,0.08618822,0.00000000,0.00255729
7,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.55024556,3.07095928,0.00000000,0.46079620,0.00669146,-0.09361150,0.03008966,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.01615647,0.00000000,0.01500000,0.00000000,4.96553511,1.43161458,0.00000000,0.00000000,4.89330786,0.00000000,0.00000000,5.59000000,NA,161.84907882,0.27643570,NA,0.07190168,0.00000000,6.70029352,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.80258645,0,0.00000000,0.00000000,5.86827196,0.01615647,0.00000000,0.00300000
7,1,MS,2,sheath,StemElement,0.00000000,0.00000529,0.00000000,0.00059466,2.85260804,5.27688893,0.51811032,0.00008351,-0.00169643,0.02994458,0.00000661,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00025294,0.03009912,0.01500000,0.00000000,5.04509747,1.34347810,0.00000000,0.00000000,0.08544101,0.00341513,0.00000002,3.88641200,NA,161.84907882,0.00441923,NA,0.00141833,0.00000085,0.00059466,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00003921,0.06673606,0,0.00000000,0.00054171,0.10547166,0.00025294,-0.00000001,0.00300000
7,1,MS,3,blade,LeafElement1,0.00000000,0.00022359,0.00000000,0.06100097,1.61337108,19.74184511,1.52784488,0.00294678,-0.15549400,NA,0.00027951,0.00000000,0.00002090,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.07235581,0.21643015,0.01500000,0.00000000,5.07328676,1.31967789,0.00000000,0.00000000,24.37559942,0.00362905,0.00000068,3.88976826,0.00400000,81.84907882,0.44911518,NA,0.43610892,0.00003582,0.06100097,0.00018740,0.05000000,0.05223460,True,False,0.06486834,0.00417081,0.00000000,0.00417081,1.00000000,0.00164484,22.43362710,0,0.00000000,0.21131713,11.09168750,0.07235581,-0.00000226,0.00288322
7,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61701511,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001032,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
7,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61701511,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005162,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
8,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.06460289,2.35106290,0.00000000,1.10284369,0.02379015,-0.14703379,0.06468983,0.00000000,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.06235239,0.00000000,0.01500000,0.00000000,4.98285660,1.54467484,0.00000000,0.00000000,18.94982070,0.00000000,0.00000000,5.51100000,0.00300000,242.06683722,0.55863863,NA,0.30996269,0.00000000,0.06460289,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,16.92689636,0,0.00000000,0.00000000,10.62596630,0.06235239,0.00000000,0.00232481
8,1,MS,1,sheath,StemElement,0.00000000,0.00029537,0.00000000,0.00704316,2.43227373,3.61259413,0.42040211,0.00816130,-0.01230542,0.02333093,0.00036866,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00845515,0.01758616,0.01500000,0.00000000,5.07972802,1.47113083,0.00000000,0.00000000,2.83879222,0.00331614,0.00000089,3.88485874,NA,242.06683722,0.21594022,NA,0.04919900,0.00004708,0.00704316,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.00253497,2.01213771,0,0.00000000,0.01585411,4.55635707,0.00845515,-0.00000086,0.00300000
8,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.07022310,1.98278186,0.00000000,1.31043784,0.03061870,-0.16527824,0.07547856,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000000,0.08568952,0.00000000,0.01500000,0.00000000,4.98195799,1.57083432,0.00000000,0.00000000,26.04711949,0.00000000,0.00000000,5.51100000,0.00330000,162.06683722,0.67542694,NA,0.43385593,0.00000000,0.07022310,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00000000,23.64312112,0,0.00000000,0.00000000,12.51362753,0.08568952,0.00000000,0.00255729
8,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.52391476,3.09431510,0.00000000,0.45411212,0.00633470,-0.08369877,0.03004663,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.01611324,0.00000000,0.01500000,0.00000000,5.00093230,1.42199544,0.00000000,0.00000000,4.88678290,0.00000000,0.00000000,5.51100000,NA,162.06683722,0.27368647,NA,0.07085871,0.00000000,6.70587153,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.79881072,0,0.00000000,0.00000000,5.93187144,0.01611324,0.00000000,0.00300000
8,1,MS,2,sheath,StemElement,0.00000000,0.00000534,0.00000000,0.00079705,2.87784969,3.57405977,0.51090335,0.00008659,-0.00125852,0.02991807,0.00000666,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00025360,0.03007248,0.01500000,0.00000000,5.07548539,1.33925341,0.00000000,0.00000000,0.08536004,0.00341513,0.00000002,3.88641190,NA,162.06683722,0.00439922,NA,0.00139860,0.00000085,0.00079705,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00004587,0.06667510,0,0.00000000,0.00036690,0.10644506,0.00025360,-0.00000001,0.00300000
8,1,MS,3,blade,LeafElement1,0.00000000,0.00022626,0.00000000,0.08182359,1.65432291,13.37123737,1.50580816,0.00411752,-0.13461666,NA,0.00028240,0.00000000,0.00002090,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.07253985,0.21571530,0.01500000,0.00000000,5.09604765,1.31443420,0.00000000,0.00000000,24.37172792,0.00362933,0.00000068,3.88977249,0.00400000,82.06683722,0.44656635,NA,0.42981874,0.00003607,0.08182359,0.00018800,0.05000000,0.05231699,True,False,0.06502211,0.00417081,0.00000000,0.00417081,1.00000000,0.00192724,22.43230442,0,0.00000000,0.14312601,11.16809878,0.07253985,-0.00000226,0.00288317
8,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83477352,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001036,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
8,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83477352,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005181,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
9,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.08569373,2.50966170,0.00000000,1.13388897,0.02042571,-0.14200432,0.06460007,0.00000000,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.06226343,0.00000000,0.01500000,0.00000000,5.22026999,1.57795001,0.00000000,0.00000000,18.92786023,0.00000000,0.00000000,5.48000000,0.00300000,242.28360220,0.54034696,NA,0.30527528,0.00000000,0.08569373,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,16.92322756,0,0.00000000,0.00000000,10.68335940,0.06226343,0.00000000,0.00232481
9,1,MS,1,sheath,StemElement,0.00000000,0.00030799,0.00000000,0.01609086,2.55524479,2.53748521,0.43266848,0.00706990,-0.01999782,0.02326233,0.00038367,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00872773,0.01818157,0.01500000,0.00000000,5.30457770,1.50951454,0.00000000,0.00000000,2.83152598,0.00342816,0.00000092,4.38434885,NA,242.28360220,0.21043170,NA,0.04850341,0.00004884,0.01609086,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.00291865,2.01038000,0,0.00000000,0.01066723,4.55854489,0.00872773,-0.00000086,0.00300000
9,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.09501292,2.12145123,0.00000000,1.34732694,0.02578214,-0.16577855,0.07537962,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000000,0.08553125,0.00000000,0.01500000,0.00000000,5.21495997,1.59938522,0.00000000,0.00000000,26.01916055,0.00000000,0.00000000,5.48000000,0.00330000,162.28360220,0.64980385,NA,0.42729494,0.00000000,0.09501292,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00000000,23.64078527,0,0.00000000,0.00000000,12.56520909,0.08553125,0.00000000,0.00255729
9,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.61300627,3.25519157,0.00000000,0.46689548,0.00628835,-0.07050350,0.03000656,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.01611132,0.00000000,0.01500000,0.00000000,5.25032366,1.47588609,0.00000000,0.00000000,4.88042180,0.00000000,0.00000000,5.48000000,NA,162.28360220,0.27134944,NA,0.06978715,0.00000000,6.71183529,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.79478665,0,0.00000000,0.00000000,5.98326761,0.01611132,0.00000000,0.00300000
9,1,MS,2,sheath,StemElement,0.00000000,0.00000557,0.00000000,0.00100935,3.03135086,2.51041869,0.52561915,0.00009603,-0.00095191,0.02989207,0.00000693,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00026281,0.03115533,0.01500000,0.00000000,5.31637161,1.39291567,0.00000000,0.00000000,0.08527163,0.00353177,0.00000002,4.38594773,NA,162.28360220,0.00437579,NA,0.00137833,0.00000088,0.00100935,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00005280,0.06661012,0,0.00000000,0.00024686,0.10699654,0.00026281,-0.00000001,0.00300000
9,1,MS,3,blade,LeafElement1,0.00000000,0.00023697,0.00000000,0.10355992,1.77247698,9.39195378,1.54833324,0.00530219,-0.12095090,NA,0.00029520,0.00000000,0.00002090,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.07518599,0.22293434,0.01500000,0.00000000,5.33219398,1.36434895,0.00000000,0.00000000,24.36648615,0.00375667,0.00000071,4.38941816,0.00400000,82.28360220,0.44293209,NA,0.42335606,0.00003758,0.10355992,0.00018859,0.05000000,0.05238890,True,False,0.06517514,0.00417081,0.00000000,0.00417081,1.00000000,0.00222244,22.43069692,0,0.00000000,0.09630050,11.20760481,0.07518599,-0.00000226,0.00288313
9,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05153850,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001040,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
9,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05153850,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005201,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
10,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.10732647,2.63404139,0.00000000,1.14536955,0.01791314,-0.12917545,0.06452520,0.00000000,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.06219007,0.00000000,0.01500000,0.00000000,5.37177350,1.58911374,0.00000000,0.00000000,18.90863731,0.00000000,0.00000000,5.45500000,0.00300000,242.50016850,0.52523556,NA,0.30053479,0.00000000,0.10732647,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,16.91911604,0,0.00000000,0.00000000,10.73034737,0.06219007,0.00000000,0.00232481
10,1,MS,1,sheath,StemElement,0.00000000,0.00031684,0.00000000,0.02536436,2.63838279,1.71489223,0.43750325,0.00629961,-0.02105847,0.02320598,0.00039387,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00889069,0.01853506,0.01500000,0.00000000,5.44547682,1.52636779,0.00000000,0.00000000,2.82513130,0.00349682,0.00000094,4.68403700,NA,242.50016850,0.20590604,NA,0.04779983,0.00005000,0.02536436,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.00331251,2.00851098,0,0.00000000,0.00702608,4.56197612,0.00889069,-0.00000086,0.00300000
10,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.12040735,2.23198432,0.00000000,1.36096858,0.02213226,-0.15561323,0.07529870,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000000,0.08541004,0.00000000,0.01500000,0.00000000,5.36336887,1.60584268,0.00000000,0.00000000,25.99515245,0.00000000,0.00000000,5.45500000,0.00330000,162.50016850,0.62860959,NA,0.42065965,0.00000000,0.12040735,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00000000,23.63797143,0,0.00000000,0.00000000,12.60992391,0.08541004,0.00000000,0.00255729
